U850,V850,U200,V200
7.60001,2.5250092,-13.924992,1.2500114
9.72501,0.52500534,-18.399994,2.2750092
9.250008,-0.5749893,-18.39999,5.025009
6.47501,-1.0499916,-22.324993,4.1750107
1.2250099,-0.7749939,-21.424988,-0.74998856
1.0500107,1.3250084,-19.749992,-2.0499878
4.5750084,0.8000107,-18.52499,-1.6749916
4.600006,0.5000076,-21.34999,-2.9999886
3.7000084,-0.97499084,-20.44999,-3.39999
2.1250076,0.15000916,-20.024994,-2.02499
2.2500114,0.6250076,-19.724987,0.9500084
1.9750061,2.0250092,-17.999992,2.475006
2.3500137,1.7500114,-17.77499,2.0750122
0.9500084,0.8000107,-16.449993,-2.5499878
-1.2249908,0.65001297,-13.549992,-2.2499886
-1.5999947,1.8250084,-12.974991,-1.4499931
1.4500084,3.4000092,-15.824989,-0.7999878
5.8000107,3.0500069,-15.124996,-2.7249908
4.300007,1.1750107,-20.799995,-0.7999878
2.2750053,1.7500076,-21.349987,1.9000053
3.0750122,3.85001,-20.674992,4.425007
2.72501,3.400013,-17.47499,9.650013
0.92500687,2.0750122,-15.799992,7.5500107
-2.7999878,2.3250122,-9.52499,9.625008
-4.799988,0.25000763,0.77500916,8.000008
-4.474991,1.3000069,9.275005,5.47501
-1.8499947,1.0250053,10.10001,1.0750122
-3.2999954,0.30001068,10.850006,1.6750107
-3.3249893,0.65000534,10.500011,0.90000916
-2.52499,0.37500763,8.350006,-2.4249916
-0.84999084,-2.2499886,8.500008,-3.7999916
-0.72499084,-1.3499947,7.6750107,-1.1999893
-3.52499,-2.1249924,5.925003,1.5000114
-4.52499,-1.4249878,1.1000099,4.150009
-2.5749931,0.6000099,1.1250114,2.2000122
-0.49999237,1.9250107,-0.34999084,-0.34999084
-1.224987,1.1750069,-2.52499,-0.72499466
-0.84999466,0.8750076,1.3500099,-0.8249893
2.2500114,-0.6499901,-3.0749893,-1.1499901
5.100006,0.4500084,-5.9249916,3.35001
2.8000069,0.3250122,2.22501,2.0750084
1.6250114,-0.22499466,2.7750053,-2.2499924
-0.8999939,-0.7749901,0.25001144,-1.3749924
-1.599987,1.7500076,-3.6999893,-3.1999893
-0.4249916,0.87501144,-1.1749916,-0.34999084
1.6750069,-0.34999466,1.4750099,0.7250099
1.9000092,0.37500763,3.600006,-0.47499084
-1.4499931,-0.19999313,5.3750114,0.25000763
-7.049988,-2.4999924,9.85001,2.3250084
-2.77499,2.5750122,10.950008,-1.8249931
-1.1749878,3.4000092,7.800007,1.3250084
-3.1999893,2.2500076,9.675011,2.8500137
-3.64999,1.8500061,8.200012,4.0000114
-2.7999916,2.525013,8.10001,6.525009
-4.6249924,0.90000916,5.6750107,8.700008
-4.2999916,3.475006,6.650009,10.625008
1.1000061,5.775009,6.0500107,5.900009
2.7000046,4.6500053,1.5500069,2.1500053
3.6750107,2.1750069,1.0000114,0.2500038
4.3000107,2.3000069,-1.0249901,1.2750092
4.47501,0.65000916,-1.1249886,1.8000069
-0.22499084,-0.94999313,1.9000053,1.8750114
-6.8499947,-0.7749901,4.9500084,0.30001068
0.27500534,2.4500084,6.6250076,-2.8499908
-0.7499962,2.525013,5.525009,-1.8749886
-1.3999901,4.5750046,12.750008,3.85001
-1.1749878,3.9500122,11.35001,0.25000763
-4.7999954,0.40000916,14.425011,-2.3249893
7.6293945E-6,3.9000092,14.625008,2.6500053
3.7750092,2.22501,18.800007,-2.7499924
0.9500122,3.6500092,16.125008,-4.574993
2.5000114,2.0000076,13.425011,-1.9249954
-0.4249916,1.9750061,11.050011,-7.7999916
1.2750092,4.150009,9.10001,-5.1249886
4.050007,4.1250076,6.200012,4.3000107
1.9000092,2.1750069,8.72501,7.3750076
-4.27499,3.1250076,13.550011,7.3750076
-5.774994,1.150013,20.950008,6.025009
-8.999989,-3.9249916,27.325008,5.200012
-8.124992,-3.6749916,27.175007,6.9250107
-5.9499893,0.77501297,23.450008,11.025005
-2.6999893,2.7000122,22.90001,10.750008
0.22501373,3.9250069,20.35001,13.175011
-2.899994,2.475006,18.750008,17.325012
-1.0999908,4.150009,16.125011,17.875008
-0.84999084,2.5250092,23.600006,12.875011
-3.5499916,0.5750122,29.300007,9.875011
-4.7999954,2.600006,26.800003,-0.17499161
-0.82499313,4.9250145,18.05001,8.200008
2.4000092,4.9500084,15.22501,11.025009
1.025013,4.3250046,12.400013,10.875008
0.12501144,3.5750084,11.875008,14.0500145
1.2250099,1.6750107,15.175007,16.750008
0.9500084,7.6293945E-6,24.40001,21.100006
3.5500069,-0.22499084,29.800007,12.550007
3.8000107,-0.8999939,19.375008,4.900009
0.3500061,0.9500122,13.200012,7.22501
-3.5749893,2.5750122,13.375011,5.325012
-2.3749924,3.1750107,15.47501,3.1750107
-3.02499,2.3250084,16.125008,6.5250053
-7.4249954,-1.4999924,18.42501,14.475006
-7.4249916,-2.0999947,21.15001,14.875008
-6.3749924,0.17501068,21.65001,12.150009
-0.44999313,2.0250092,22.775005,7.650009
1.6500092,1.3500099,24.875008,11.250008
-3.4249878,2.475006,22.575008,8.775009
-5.324993,0.8500099,18.65001,10.675007
-4.2499886,-0.72499084,18.35001,11.750008
1.4000092,2.1500092,15.400009,14.025013
-2.6249886,1.8750114,11.97501,10.475014
-2.6749916,2.6500092,12.300007,8.075008
-1.7499886,2.3250122,15.525005,10.325012
-0.24999619,3.100006,22.15001,15.825012
-3.9999886,2.0000076,28.125004,17.200012
-5.674988,1.8000107,31.475006,10.225014
-3.9499931,2.3250122,40.200005,10.650009
-1.1999931,4.3000107,49.45001,0.42501068
-0.44998932,3.9250069,44.57501,2.9000092
-5.049988,1.1000061,52.07501,15.075005
-6.599991,1.1500092,55.32501,5.700012
-2.27499,1.5250092,50.625008,2.5750122
-0.9999924,2.60001,51.250004,5.9500084
-1.4249916,1.2500076,45.000008,1.3000107
-1.1749878,0.65000916,40.050003,-0.9249916
1.9250107,1.1750107,33.150005,4.2000046
2.5250092,1.4250069,38.850006,16.700008
2.475006,0.9500084,41.775005,12.10001
5.475006,-0.39998627,38.40001,4.075012
5.72501,-0.8249893,43.10001,2.6500053
4.8750076,0.25000763,43.15001,6.97501
3.5000114,2.1750069,49.425007,1.8000069
-0.024990082,3.35001,47.200005,-0.99998856
1.6750069,5.650009,43.125008,-0.5499878
4.97501,4.825012,56.775005,-13.14999
3.1250076,1.1000061,54.050007,-7.5499916
-1.8499908,1.9750099,41.700005,-6.4749947
2.2500114,3.0250092,37.350006,2.8000107
-0.22499084,0.9500122,38.200005,12.125008
-2.6249924,1.4250069,38.575005,16.52501
-1.6249886,2.4500084,46.70001,12.925007
1.5500069,0.42501068,45.100006,17.875011
4.275009,2.2500076,41.70001,2.7000084
4.775009,1.3000069,30.750008,12.200008
1.3750076,0.8000107,34.825005,11.125011
1.9500084,1.2250137,40.15001,9.875008
0.8250084,2.9500122,35.850002,5.4250107
-0.5499878,4.150009,40.650005,2.5500107
-1.8999901,3.0500107,39.175007,4.450012
-1.9999886,3.6000137,42.050007,8.325008
-4.824993,1.6000099,42.350006,8.975006
3.0750084,3.650013,41.175007,1.4000092
5.650009,2.9000053,38.700005,5.9500084
5.650009,2.0750084,33.300007,4.675007
7.22501,2.475006,27.850006,9.800007
7.1750107,0.47500992,27.52501,20.500008
3.72501,0.77500916,20.67501,18.27501
-0.07499313,-0.049991608,25.175007,16.125008
-0.47499084,2.7000122,21.375011,11.325008
1.7000084,3.2500076,22.42501,11.97501
2.7750092,4.10001,30.350006,15.450008
2.0500069,4.4500084,30.100006,22.200008
3.9000092,3.4000092,40.000004,29.925007
1.8750114,2.3250122,40.550003,23.52501
2.22501,5.10001,32.100006,29.67501
3.60001,5.150009,43.500008,22.77501
4.2500076,2.1250076,47.250004,12.300007
4.8750076,3.4250069,42.07501,7.975006
3.10001,4.150009,38.125004,20.925007
0.22500992,4.400009,45.875008,23.47501
1.8500061,4.5750084,44.400005,23.500008
0.8250084,6.8000107,44.300007,23.97501
1.9500084,4.650013,45.250008,21.375011
-1.0999908,1.0750084,40.925003,1.2250099
-2.4249878,3.8000107,44.175007,-22.124992
3.3250084,4.2000084,52.57501,-4.399994
2.9000092,1.1250076,47.250004,15.125008
-0.62498856,3.0000076,47.400005,20.52501
-0.97499084,3.1500092,46.900005,19.875008
2.8250084,3.85001,40.85001,18.875011
6.8000107,5.47501,49.075005,-0.27499008
6.5750084,2.5250092,49.000008,7.1250114
6.900009,0.52500916,42.450005,5.275009
6.6250114,-1.7249947,40.550007,14.600006
7.22501,-0.5249939,39.52501,13.750008
8.625011,-0.6499939,36.550007,14.350006
5.175007,-1.3249931,40.775005,11.225006
4.150009,1.3500061,46.975006,15.475006
2.5500069,2.85001,39.82501,9.075005
2.9500046,4.6750107,37.275005,9.025005
4.4500084,2.0750122,41.975002,1.8250084
0.47500992,1.1250076,46.625008,-2.3249893
0.90000916,2.6500092,40.300003,4.4500084
4.550007,3.5000114,32.575005,16.175007
6.60001,1.7250137,33.57501,26.300007
7.5000114,1.3500099,48.050007,27.675007
7.700012,1.1500092,41.725002,17.42501
8.825012,-0.6749878,32.17501,14.575008
5.025009,0.6750107,31.125008,18.52501
3.4500122,1.9750099,37.600006,10.97501
3.85001,1.9500084,30.65001,13.950008
5.9250107,1.0000076,31.275005,12.425007
6.1750107,-0.49999237,27.575005,7.6750107
6.675007,-0.124988556,26.600006,6.7000084
5.1250076,0.9500084,33.150005,10.200008
5.325012,0.37500763,40.32501,13.050007
3.0750122,1.4500084,48.775005,7.5750084
5.6750107,3.8000069,49.075005,4.400009
7.3000107,3.2500114,40.750008,12.800011
7.100006,1.8000107,42.025005,7.8750114
5.1500053,1.1750107,37.225006,7.3750076
2.35001,1.9250069,38.77501,15.675007
2.2500076,2.72501,40.95001,9.800011
4.8750076,2.4000092,34.850006,0.02500534
6.3250084,2.2500076,26.200008,8.900009
3.7000084,1.7750092,21.950005,7.650009
0.6000099,4.900009,22.250011,14.200008
1.5000114,6.3750114,27.000008,19.725006
0.17500687,5.1250076,29.100006,25.27501
0.35000992,5.225006,34.925007,24.375011
2.0500069,5.575012,37.500004,20.15001
5.5750046,5.22501,35.77501,13.075008
5.7500114,4.8250046,30.825005,9.325012
4.850006,5.650009,25.825005,0.20000839
4.8000107,2.1250076,24.700008,-12.299992
-1.0499916,-1.9499893,27.375008,-11.574989
-5.974991,0.15000916,23.60001,-7.399994
-0.12499237,3.9000092,23.52501,3.2000084
2.8750076,3.6500092,21.175014,-0.6749916
4.0500107,3.6500092,21.200008,1.1750069
-1.2499886,-0.5749855,24.77501,-0.24999237
-3.9999924,2.60001,35.575005,5.0750084
-0.5499916,4.1250076,42.900005,6.575012
2.10001,3.5500107,46.250008,8.050011
4.525009,2.2000084,45.350006,10.725014
-1.4999924,0.025009155,47.925007,11.575012
-1.4999886,3.4250145,45.500004,15.050007
0.15000916,2.4500084,47.575005,11.875008
4.1000137,4.1750107,47.70001,17.500008
2.8750076,2.0000076,39.300007,20.375011
1.3500099,4.3000107,30.650005,21.500011
3.475006,4.1750107,32.275005,15.175007
2.6750107,2.3000069,32.100002,3.3000107
4.775009,1.0750084,40.375004,2.5000114
4.425007,-0.12499237,43.250008,2.350006
2.2750092,2.60001,43.575,0.65000916
5.100006,2.6250114,41.32501,-0.44999313
4.7750053,1.5750084,40.95001,-4.14999
6.6250114,0.5500107,36.325005,-4.9499893
6.6250114,0.37500763,28.950008,-8.274986
5.22501,0.37501144,28.725006,-6.1249886
5.6750107,0.42500687,24.600006,-5.324993
4.700012,0.02501297,33.075005,0.9500084
3.0500069,0.62501144,38.175007,-6.849991
3.9500084,-1.5999908,41.100002,-12.224991
3.10001,2.72501,36.750008,-8.77499
5.225006,3.4500084,34.775005,-1.5999908
2.47501,3.5750084,31.000004,4.8750076
-3.6249924,-1.5749931,32.400005,1.6250076
3.3500137,2.2000084,27.550007,0.47500992
5.8000107,2.7250137,20.15001,1.8750114
8.900005,0.8750076,18.450008,-0.19999313
8.60001,0.77501297,13.500008,2.9000092
9.500011,0.27500916,9.050007,4.975006
7.325012,-0.84999084,0.90000534,6.2500076
-2.0999908,-0.59999466,1.5250092,9.050011
-2.5999908,1.6750107,4.35001,4.97501
1.7250099,4.200012,-3.0999908,3.7250137
4.22501,2.85001,-0.2999916,7.675007
4.6250114,1.3500137,6.9250107,5.700012
1.5000076,0.07500839,10.625011,5.775013
-0.4249916,0.92500687,13.875011,8.825008
-0.62498856,1.6500053,18.52501,6.725006
0.37500763,2.3250122,16.42501,2.5750084
1.2000046,1.2000084,14.72501,1.3750076
1.0500107,3.850006,12.000011,1.5500069
1.6000099,4.97501,12.275009,1.5750122
2.5500107,5.1250114,16.05001,0.62501144
4.650009,5.200012,20.450008,-5.849991
4.675007,3.10001,22.22501,-8.049988
6.3750114,2.4000092,26.800003,-6.849991
6.0750084,3.2500076,17.72501,-9.499989
8.750004,3.9500084,9.10001,-8.724991
9.075008,2.9500122,5.0750084,-10.274994
10.425007,1.8250122,1.9000092,-8.174988
6.7500114,2.0500107,-5.39999,-3.7499886
4.6750107,3.6750069,-7.14999,-2.1999893
4.2500076,3.8750114,-6.4999924,-2.7249908
2.3500137,2.0750046,-1.7499924,-2.524994
0.9750099,0.75001144,4.775009,-0.19999313
-0.7499924,1.5250092,9.500011,-4.4999886
0.40000916,3.2000084,8.775009,-6.199993
0.8250122,2.8750114,9.450012,-6.3249893
-0.59999084,4.35001,4.425007,-5.3249893
0.8500099,3.8250084,0.40000534,-3.0499878
-1.1499901,2.350006,0.025009155,0.3250122
2.4250145,3.97501,-0.07498932,1.5750122
4.1250076,3.35001,-0.7499924,-3.5749931
5.6250114,1.1750069,-2.6999893,-2.7499886
5.0750084,1.3250122,-3.4999886,-1.4999924
5.100006,0.90001297,-4.1749916,-0.74998856
3.47501,3.0750084,-6.7499886,-2.4749908
3.35001,4.5000114,-10.149994,-1.6999893
5.22501,4.3250084,-12.474991,0.9250145
6.7500114,1.5000076,-10.299988,2.1250076
2.7750092,-0.62498856,-12.349991,-0.2999916
1.2000122,-1.3499908,-2.4999924,-3.4499893
1.3500099,-0.59998703,-4.7999916,-8.699993
3.0500107,1.9250107,-6.2499924,-5.9249916
2.1250038,3.100006,-10.699993,-2.5499916
2.3000107,2.97501,-8.52499,-0.24998856
1.0500069,0.5500107,-7.3749924,5.2000084
0.9500084,2.4500084,-6.199993,1.3750076
4.8000107,1.8750076,-3.3249931,-1.2999878
6.650009,0.4750061,-0.8749924,-5.1499863
6.425007,-0.7749901,-2.1999893,-1.7249947
2.775013,-0.6499939,-1.0499954,-1.9749947
1.1000099,-0.6999893,-5.524994,-4.8249893
1.6500092,-1.7499886,-5.974991,-3.14999
4.2000084,-1.1749916,-12.39999,-6.5499916
5.22501,0.6000061,-13.474991,-6.89999
3.97501,3.9000092,-14.574989,-5.824993
2.4000092,4.425007,-17.19999,-6.3749924
3.4000092,2.0500069,-17.174995,-1.5249901
4.1250114,1.9250069,-26.14999,-0.7499962
4.7000046,1.5250092,-23.59999,0.4500084
2.7500114,1.7500076,-23.52499,3.4500046
1.2750053,2.1500053,-26.174988,0.3750038
0.15000916,2.2000084,-25.874989,2.85001
1.9250069,1.775013,-21.199993,1.0750084
1.2750092,0.7000122,-20.999989,0.15001297
0.07500839,2.4000092,-22.19999,-3.3249931
0.15000916,4.650013,-21.82499,-3.8749886
1.2250137,4.350006,-21.02499,-0.84999084
4.22501,3.10001,-22.424988,-2.0499878
4.8750114,3.6500092,-25.624989,-0.14999008
5.475006,1.3750114,-18.77499,-0.8999901
5.050007,-0.97499084,-15.549988,-5.1749916
4.0000114,-0.024990082,-9.874992,-8.574993
2.3250084,3.8750076,-15.14999,-7.3749886
5.60001,2.2750053,-16.924992,-3.6999893
7.0750084,-0.24999619,-15.949989,-1.9749908
5.47501,-3.1249886,-4.6999893,-6.3749924
1.6500092,-2.3249893,1.6250076,-6.349991
3.0750084,-0.6749916,6.350006,-1.4249916
5.3750114,0.9250107,6.675007,2.5000114
6.100006,-0.22499084,-0.9999924,-4.9999924
5.275009,-0.5249901,-7.9499893,-5.1999893
3.900013,0.6250076,-9.574989,-1.2999916
4.9000053,2.0000076,-7.3749886,-4.7999916
4.2500114,2.9000053,-10.074989,-1.6249886
6.1250114,0.6000061,-6.949993,-5.074993
3.7750092,-0.97499466,-6.9999886,-5.224991
0.3250084,-1.5249901,-7.499996,-3.2499886
-2.5749893,0.15000916,-8.324993,-5.02499
0.52500916,1.5750084,-6.1749916,-4.9999886
1.0500107,1.1750069,-2.7999916,-5.0499916
1.2250061,0.9500084,-0.5499878,-1.4499893
-0.32498932,-0.32499313,-5.174988,-2.2499924
0.3250084,0.52500534,-11.074993,-2.0749893
2.5500107,2.400013,-13.999992,-2.2249908
4.0000076,1.5500107,-10.449989,-2.399994
3.3750076,-0.47498703,-5.1249924,-3.9999924
1.8500099,-2.8749924,-6.7499924,-2.3499908
-0.8749924,0.37500763,-14.224991,-4.3249893
0.05001068,4.5500107,-14.749989,-5.274994
4.075012,3.7250137,-11.849991,-11.299992
3.2000084,2.6500092,-18.899994,-9.624989
0.7250099,1.6750107,-20.499989,-3.849987
-0.37499237,2.9500046,-12.424988,-8.64999
1.0250092,2.0750084,-13.574989,-0.17499161
4.325012,2.0750122,-11.074993,0.025009155
5.300007,1.1000099,-20.14999,1.9250069
4.025009,0.05001068,-17.999996,5.600006
2.1500092,0.5750084,-18.174988,7.3750114
1.2250099,1.5000114,-25.02499,8.10001
0.65000916,1.4500084,-21.44999,3.35001
-0.17499161,0.15000916,-19.174992,-4.4249916
-2.27499,-0.17499161,-15.799988,-3.5749893
-3.3249893,-0.7749901,-16.699993,-1.474987
-1.3499908,0.20000839,-18.999992,-2.2249908
-4.5249863,-1.8499908,-13.324993,-2.9249878
-7.1749916,-3.6249886,-18.124989,-3.6749878
-9.924992,-0.09998703,-15.974995,-3.9749908
-6.77499,0.52500916,-13.674988,-2.52499
-4.149994,2.1750069,-8.299995,-8.049992
0.22500992,2.650013,-5.449993,-5.8249893
4.475006,3.0750122,-3.3749924,-9.174988
3.85001,1.2250099,1.1750069,-8.949993
0.25000763,-0.47499084,-1.2749901,-9.64999
-2.0499916,-2.5999908,-3.1249924,-10.724995
0.6750107,-1.5749893,-3.7499924,-7.3249893
1.6250076,2.7000084,-2.2499924,-4.599991
2.4000092,4.1000137,-1.8749886,-7.399994
4.550007,2.0750084,-2.2249908,-3.4749947
2.5750046,1.0000114,3.3750076,2.4500122
2.1000137,1.525013,5.3750114,-0.74998856
3.0500069,1.4250069,5.97501,-2.6999893
-0.47498703,1.8750114,2.4000092,-2.2749863
-1.6499939,3.2500076,2.4000092,-3.899994
1.6000099,2.3000107,-0.8999901,-6.6749954
-0.024990082,1.0500107,-6.6249886,-6.6749916
-5.5749893,1.2500114,-6.39999,-3.5999908
-3.39999,4.600006,-9.674992,-3.7249908
-0.07499313,4.7500076,-8.824989,1.0750122
1.9500084,3.97501,-5.5499916,4.4250107
1.3250084,2.975006,-6.4499893,1.0500107
1.3500061,3.275013,-10.474987,-5.574993
0.15000916,0.9500084,-7.27499,-0.5249901
-0.7499924,0.5750084,-1.9249916,2.60001
-2.64999,-0.27498627,-0.24999237,0.050006866
-1.7249908,1.1500092,4.5500107,-0.24999237
0.80000687,1.6750107,9.025009,-2.27499
-0.5749893,1.3250122,10.22501,0.6000061
-1.5749931,2.7750092,9.275009,5.35001
-2.149994,2.6750069,11.175007,2.2500076
-2.0499916,2.5500069,8.125011,1.3750114
-1.8999901,2.525013,9.200008,1.7250061
-0.22499084,2.1500053,8.925011,0.7500038
-3.649994,-0.1499939,2.0750084,-0.59998703
-4.599991,-0.7499924,-0.6499901,4.3750114
-3.2999916,-0.14999008,3.72501,4.8750114
-5.9499893,-1.7249908,2.600006,1.4250069
-6.274994,-0.99998856,5.025009,0.30001068
-5.6249886,-0.44999313,9.35001,-2.6999893
-0.6749916,2.10001,11.550011,-7.7499924
-0.6749878,-0.07499313,12.350014,-1.8749924
0.27500916,2.1500092,14.500011,-4.349987
0.17501068,1.5750084,12.400009,-4.27499
-1.9499893,1.8750076,12.450008,2.1750107
-0.69999313,3.60001,16.900005,2.97501
1.9750061,4.150009,15.875011,5.9500084
3.9500084,3.0500069,15.700008,10.900009
2.8750076,2.7500114,12.050011,6.9000053
1.7250061,3.1250038,9.875008,0.90000916
1.650013,4.1250076,8.725006,3.3250084
-1.5999947,1.1000099,13.700012,1.3500061
-4.27499,2.4250107,20.975006,-1.2499886
-2.5999908,3.6500092,28.650005,-4.0499954
-0.59998703,3.5250092,32.70001,-4.724987
1.7500076,1.4250107,30.625008,-13.949989
3.2000084,2.5000114,38.750004,-11.64999
-0.6999893,2.0500107,40.350006,-8.174995
-0.6999893,2.9250107,38.70001,-4.52499
-0.07498932,0.52500916,37.125004,-18.074993
-6.024994,-4.7999916,34.77501,-25.22499
-4.27499,-0.6749916,36.500004,3.5500069
0.5750084,3.2000084,42.20001,13.250008
4.275009,2.300003,41.82501,7.2000084
5.525009,3.1500053,37.850006,0.65000534
1.9500122,1.6250114,39.550007,0.6000061
0.8250084,2.85001,39.65001,-7.199993
-2.1749954,1.9250107,31.27501,-10.349991
1.8750114,3.1250076,22.575008,-7.824993
0.20000839,1.3750114,17.725006,-9.52499
-2.149994,2.8750076,15.10001,-10.974991
1.8250084,4.525009,13.700012,-1.0999908
3.8000107,1.3750076,11.750011,5.025013
-1.1749954,1.1750069,11.800007,6.050007
-1.6749916,3.9500084,22.97501,12.47501
-3.849987,5.2000084,37.400005,19.375011
-4.0499916,3.8000069,38.150005,19.425007
-3.6749878,4.2500114,45.575,-3.3749924
0.4500084,4.100006,55.075005,4.150009
-1.5249901,7.6293945E-6,54.70001,-5.1749916
-1.2999878,2.8250046,47.82501,-2.9249878
0.7000084,3.97501,43.200005,4.35001
3.6250114,4.025013,41.800007,2.47501
3.3000107,2.5000076,31.225006,-1.7499962
4.050007,3.7000084,28.225006,-7.9999924
4.5750084,0.40000916,29.750008,-9.699989
-1.2499924,0.4750061,28.450008,-0.22499084
-4.2499886,3.350006,28.500004,7.500004
0.6250076,4.97501,32.800007,14.775009
3.5000114,3.9500084,37.700005,10.150005
5.2000084,2.2000084,35.800003,0.8750076
5.8250084,1.1250076,33.950005,-1.0749893
-4.474991,-1.5499916,36.800007,-0.89998627
-4.27499,0.25001144,44.27501,-18.049988
-5.64999,0.27500916,40.150005,-11.124992
0.4500084,1.6250076,44.32501,1.4250069
7.6293945E-6,-0.24999237,49.050007,12.450012
-5.5749893,-0.5499916,52.050007,-3.4249916
-4.1499863,-0.14999008,46.700005,-14.124992
-5.224991,0.07500839,49.925007,-8.499992
-5.699993,-0.5499916,52.95001,0.8250084
-4.1249924,-0.32499313,52.650005,3.6250076
-4.324993,-0.49998856,51.425007,-3.9249916
-0.97499084,0.5000076,50.150005,-3.1249886
1.9500122,1.6250114,51.975006,3.5750122
2.2750053,-0.9999924,50.400005,2.1250038
-5.1249886,-3.1999893,54.650005,-2.9749908
-6.4999924,-3.9749947,53.400005,-11.574989
-2.8749886,-0.47499084,42.875008,-10.39999
-0.6749878,0.05001068,34.025005,2.1250076
4.3250084,-0.049995422,33.400005,12.375008
5.175007,-1.3499947,31.950005,12.400009
3.6750069,-0.72499466,33.525005,13.200012
1.525013,0.37501144,38.90001,12.025009
-4.0749893,5.775009,43.800003,25.925007
-1.8249855,5.400009,56.100006,32.07501
0.77501297,1.1000099,56.775005,28.375008
-3.3249893,0.9750099,59.925007,19.200012
0.3250122,3.9250069,60.675003,16.72501
0.87501144,1.6500092,55.100006,5.700012
-1.9249916,2.9250107,45.2,11.125011
-0.47499084,5.9250107,39.725006,11.35001
-0.34999084,4.6250076,41.475006,13.825008
0.15000916,3.9500122,41.22501,10.375008
1.3000069,4.4000053,38.425007,10.400013
-0.024990082,4.075012,41.950005,15.900009
1.8250084,3.1250114,53.500008,17.800007
1.2250099,4.0000114,52.600006,13.075008
2.975006,4.6750107,51.200005,18.625008
1.6000061,2.1250076,54.90001,11.425011
2.5000076,2.1250076,59.45001,6.72501
-5.7999916,0.9500084,64.075005,7.9250107
-3.4999886,4.6750107,61.775005,12.700008
-7.074993,-2.1999855,58.250008,13.675011
