HUM1000,HUM0850,HUM0500
98.500015,97.500015,76.250015
98.000015,97.500015,66.000015
97.000015,94.000015,80.000015
97.000015,94.250015,46.250008
95.750015,92.000015,35.5
95.750015,87.750015,41.75
95.750015,92.500015,37.0
95.000015,92.500015,42.5
96.000015,90.750015,42.000004
94.000015,83.000015,42.250004
94.500015,85.500015,46.000004
97.250015,88.500015,49.50001
94.750015,86.750015,63.750015
96.250015,91.000015,73.250015
95.750015,93.000015,83.500015
94.750015,91.250015,55.000008
94.500015,87.250015,56.25001
92.000015,91.000015,51.50001
92.750015,93.750015,74.500015
95.750015,97.500015,65.500015
95.250015,95.500015,55.250015
92.500015,87.250015,55.500015
97.750015,88.000015,65.000015
97.500015,89.750015,83.500015
97.750015,95.250015,86.000015
98.500015,97.500015,85.250015
98.750015,98.000015,78.500015
98.500015,97.750015,73.500015
98.250015,96.000015,70.250015
98.000015,89.500015,77.500015
98.000015,89.500015,71.750015
95.500015,92.750015,74.250015
97.000015,91.500015,59.500015
96.500015,93.500015,43.500004
97.500015,97.750015,59.500015
97.000015,96.000015,68.250015
95.750015,94.000015,67.750015
97.500015,98.500015,70.000015
97.750015,99.000015,84.250015
98.500015,98.250015,82.250015
97.750015,94.750015,66.500015
97.500015,94.000015,73.000015
97.750015,90.250015,69.250015
97.000015,84.000015,64.750015
97.250015,79.250015,53.50001
98.250015,84.750015,63.000015
97.500015,90.250015,70.250015
97.500015,92.000015,57.500015
97.750015,95.750015,48.75001
97.250015,96.000015,46.250004
96.000015,95.750015,43.500004
97.250015,96.250015,61.000015
98.500015,95.500015,67.250015
98.250015,96.000015,61.000015
99.000015,94.000015,51.00001
96.000015,90.250015,41.000004
93.000015,87.000015,38.5
91.000015,85.500015,35.25
91.500015,88.250015,43.500008
94.250015,93.000015,65.250015
96.000015,95.250015,45.000008
98.250015,93.000015,44.000008
97.750015,95.750015,54.250015
96.500015,91.250015,53.750015
98.750015,98.000015,61.750015
98.500015,98.250015,72.500015
98.250015,98.500015,54.25001
97.000015,93.750015,40.500004
97.000015,88.500015,36.0
94.500015,89.000015,43.750008
95.750015,83.750015,42.250008
95.750015,81.500015,52.00001
96.500015,95.500015,58.250015
96.750015,97.000015,48.250008
96.250015,89.500015,46.750008
96.500015,78.500015,19.5
87.750015,76.250015,44.500008
94.750015,78.000015,45.250008
95.750015,79.250015,41.000004
94.250015,76.750015,41.000004
89.750015,82.250015,31.5
85.500015,75.500015,78.000015
93.750015,89.750015,72.500015
94.750015,94.500015,46.500004
96.500015,96.250015,36.25
97.750015,94.750015,11.0
98.750015,95.750015,19.0
96.250015,94.250015,11.5
95.750015,95.750015,13.0
96.500015,92.000015,9.75
96.750015,94.500015,12.5
95.000015,90.500015,10.5
92.250015,87.250015,8.75
91.000015,88.250015,10.25
94.750015,97.000015,32.5
99.000015,99.750015,58.250015
96.250015,97.250015,48.75001
98.500015,97.500015,23.5
98.250015,94.250015,40.500004
98.250015,88.750015,23.5
96.500015,96.250015,11.25
98.500015,95.000015,7.25
97.500015,94.750015,7.0
94.250015,81.750015,5.25
94.750015,87.000015,7.25
83.500015,72.750015,12.25
85.250015,82.500015,14.0
98.750015,99.500015,13.5
96.250015,97.250015,8.5
97.500015,97.750015,8.0
96.750015,94.000015,8.75
85.500015,71.750015,6.25
88.500015,82.250015,8.5
89.500015,87.000015,13.25
87.500015,86.250015,18.0
77.750015,67.250015,27.0
82.250015,72.500015,31.5
89.250015,93.250015,20.25
83.250015,80.000015,11.25
86.500015,81.750015,13.5
83.250015,75.750015,15.5
81.750015,73.250015,22.0
73.000015,68.000015,10.25
75.500015,66.750015,11.5
75.750015,64.500015,14.0
67.000015,58.75001,18.5
90.000015,88.000015,12.75
72.750015,71.750015,13.75
63.50001,49.75001,9.5
66.250015,60.250015,11.25
74.500015,55.00001,18.75
67.000015,46.750008,37.5
65.250015,47.250008,17.0
58.500008,46.750008,9.25
87.000015,88.000015,10.5
96.000015,97.250015,43.250008
92.250015,84.500015,23.000004
98.000015,98.500015,40.250004
98.250015,99.250015,39.500008
100.000015,88.500015,34.250008
98.250015,99.500015,12.0
99.750015,99.250015,8.5
98.000015,99.250015,18.25
99.250015,99.750015,20.25
99.250015,100.000015,18.25
99.000015,100.000015,8.5
98.750015,100.000015,4.0
99.500015,99.000015,13.0
96.000015,92.000015,14.5
81.500015,80.250015,18.25
81.500015,74.250015,17.75
98.750015,99.000015,20.5
97.750015,98.250015,52.000008
94.000015,94.750015,58.750008
96.000015,92.500015,22.75
89.250015,81.750015,24.5
87.500015,85.250015,31.25
80.500015,78.750015,45.750008
81.000015,75.000015,66.000015
76.000015,72.250015,18.5
67.250015,56.25001,18.25
63.25001,50.750008,18.75
57.500008,47.500008,35.5
59.75001,52.25001,28.5
59.00001,55.00001,12.0
57.75001,47.750008,22.0
70.000015,66.500015,29.5
79.750015,80.500015,20.0
72.500015,70.750015,9.75
60.75001,54.25001,12.0
48.750008,40.750004,29.25
58.75001,56.000015,26.0
58.75001,56.000015,47.250008
52.250008,47.000008,16.75
69.750015,60.25001,50.500008
84.750015,83.750015,31.5
92.000015,95.750015,29.0
85.250015,84.750015,25.0
47.000004,43.500004,16.5
58.250008,47.750008,10.0
59.500008,51.75001,15.0
55.750008,48.000008,23.75
55.75001,53.75001,39.500008
76.500015,78.250015,61.00001
100.000015,100.000015,30.0
99.500015,99.750015,55.75001
97.000015,96.750015,46.750008
91.000015,82.750015,22.250004
80.500015,71.750015,18.75
92.750015,89.000015,45.500008
98.500015,98.250015,47.250008
96.750015,85.250015,47.250008
85.500015,74.000015,26.250004
76.000015,68.000015,9.5
52.000008,44.750004,14.0
80.750015,76.000015,25.0
100.000015,100.000015,30.250004
99.250015,98.750015,53.500008
97.750015,93.500015,50.000008
80.750015,77.750015,20.25
68.750015,67.750015,10.5
62.000008,57.250008,18.25
50.000008,47.500004,15.25
42.000008,39.500004,23.25
66.750015,61.500015,34.25
90.250015,83.500015,44.750008
75.750015,66.750015,44.750008
91.500015,82.000015,70.750015
98.000015,98.000015,46.000008
96.250015,93.500015,47.500008
95.750015,86.250015,46.000008
72.250015,64.000015,17.0
55.250008,47.000008,27.0
51.000008,42.250008,24.75
52.000008,44.000008,24.75
38.750004,34.0,23.0
40.250004,33.000004,23.75
43.250004,38.250004,25.5
38.750004,31.75,13.75
41.000008,33.75,12.0
51.750008,46.250008,16.75
61.50001,59.75001,16.5
56.750008,54.75001,12.5
50.500008,48.500008,16.5
57.500008,51.750008,22.0
53.500008,50.500008,19.0
48.750008,43.750008,15.5
55.75001,52.500008,26.25
43.250008,39.250004,20.5
43.750008,39.0,30.0
38.250004,35.75,18.0
38.500008,35.5,9.0
42.000008,38.000004,10.75
36.750004,33.75,9.75
44.000008,40.000004,22.0
37.750008,32.75,25.0
43.250008,34.5,23.5
44.500008,40.500004,40.250004
56.000008,51.250008,42.750008
64.750015,63.00001,18.0
48.750008,43.500008,12.75
46.250008,39.750008,13.75
64.500015,58.50001,41.250004
78.250015,70.750015,38.500004
77.750015,65.000015,20.5
65.500015,56.50001,12.75
86.750015,78.000015,35.500004
84.000015,70.250015,22.25
76.250015,63.000015,17.0
73.250015,62.250015,7.0
59.250008,51.250008,15.0
79.250015,61.500015,25.75
98.000015,89.250015,36.750004
95.000015,88.500015,32.0
96.750015,92.000015,28.0
94.250015,88.250015,29.5
96.000015,84.500015,41.750008
91.500015,80.750015,40.500004
89.750015,79.000015,34.0
93.000015,76.000015,42.750004
87.500015,72.750015,27.5
77.250015,65.250015,34.500004
60.750008,58.75001,36.250004
56.500008,57.000008,26.5
59.25001,60.00001,35.500008
61.50001,62.00001,59.500015
64.500015,62.500015,44.250008
61.75001,53.750008,28.5
89.000015,86.750015,44.750008
93.250015,92.500015,42.000008
90.250015,85.250015,44.750004
72.500015,71.000015,54.75001
64.250015,59.750008,46.000008
64.750015,58.250008,40.000004
67.500015,61.000008,40.250004
61.500008,57.750008,41.750004
57.250008,54.500008,42.250008
73.750015,67.500015,31.5
92.500015,89.500015,47.500008
96.750015,88.500015,77.500015
97.250015,96.250015,65.500015
96.750015,95.750015,73.750015
97.250015,94.750015,68.250015
96.500015,94.750015,58.250015
92.000015,92.250015,56.500015
79.750015,79.000015,57.750015
73.500015,72.000015,57.750015
73.500015,72.250015,51.000015
84.250015,81.750015,52.500015
98.000015,98.250015,67.750015
98.500015,98.750015,67.000015
98.500015,98.250015,74.000015
96.250015,95.250015,69.000015
98.000015,96.500015,52.250015
95.750015,95.250015,70.500015
96.500015,90.250015,82.250015
96.250015,92.250015,88.750015
95.750015,91.750015,66.500015
89.000015,87.250015,50.000015
87.500015,85.750015,57.500015
83.750015,80.500015,59.000015
78.250015,78.500015,64.000015
73.500015,69.750015,56.50001
74.000015,71.500015,68.000015
75.000015,72.750015,64.500015
85.500015,82.250015,70.250015
94.500015,91.250015,80.000015
95.250015,95.250015,70.750015
95.250015,90.750015,40.000004
93.750015,87.000015,40.500004
96.000015,91.250015,64.250015
95.250015,92.000015,39.250004
97.000015,95.000015,32.5
96.500015,91.250015,40.750004
92.000015,88.000015,48.75001
91.750015,88.250015,45.750008
88.500015,87.500015,56.250015
90.500015,89.500015,36.750004
88.500015,87.750015,22.75
88.250015,86.000015,21.75
91.500015,88.000015,26.25
95.250015,90.250015,36.25
95.750015,89.250015,48.000008
95.750015,90.000015,45.250004
95.000015,88.000015,48.000008
95.750015,88.750015,54.250008
95.750015,90.000015,55.25001
96.250015,87.750015,57.250015
98.000015,89.750015,74.000015
97.000015,97.250015,68.750015
96.000015,91.500015,59.500015
96.500015,93.250015,90.000015
96.750015,97.000015,88.000015
95.500015,94.750015,80.750015
95.000015,92.250015,67.750015
95.000015,92.250015,67.000015
97.500015,92.500015,62.250015
97.250015,93.500015,71.250015
95.000015,92.250015,59.000015
95.000015,90.750015,64.250015
96.000015,92.750015,71.000015
97.750015,95.750015,78.250015
95.000015,93.750015,77.500015
96.250015,94.500015,87.000015
95.500015,96.500015,86.250015
97.000015,96.000015,92.750015
97.250015,96.500015,87.750015
97.750015,94.000015,77.250015
96.250015,91.000015,76.500015
95.750015,93.250015,76.750015
94.750015,90.000015,62.250015
92.750015,86.000015,61.250015
94.000015,90.500015,49.250015
97.000015,91.250015,56.500015
95.500015,88.000015,69.500015
94.750015,86.250015,76.750015
91.750015,84.000015,65.750015
92.250015,83.000015,56.500015
91.500015,80.250015,55.25001
94.250015,83.250015,65.500015
95.250015,85.250015,73.750015
92.500015,88.750015,68.500015
94.500015,90.250015,56.000015
96.000015,90.250015,60.500015
97.500015,92.500015,88.250015
96.750015,95.250015,86.750015
98.500015,93.750015,80.000015
98.250015,94.250015,85.500015
95.250015,90.750015,75.250015
98.000015,96.000015,89.500015
96.250015,91.750015,51.250008
96.500015,89.750015,44.500004
96.250015,89.750015,58.750015
97.500015,91.750015,80.750015
96.750015,95.500015,76.250015
96.250015,91.250015,62.750015
94.000015,85.500015,52.250015
97.500015,87.500015,67.250015
98.000015,96.250015,64.250015
97.000015,96.250015,64.000015
96.750015,93.750015,72.500015
97.250015,95.000015,75.250015
96.500015,96.250015,67.750015
96.250015,95.000015,57.000015
96.000015,88.250015,55.50001
95.500015,89.500015,76.750015
98.250015,93.000015,78.500015
98.250015,97.000015,82.000015
97.750015,97.500015,81.000015
97.750015,95.750015,77.750015
97.000015,94.000015,87.250015
95.000015,91.750015,86.250015
92.250015,90.000015,77.500015
95.500015,90.000015,81.750015
99.500015,97.250015,72.750015
96.500015,93.500015,63.500015
96.500015,92.250015,58.000015
95.250015,84.500015,53.00001
92.750015,80.000015,56.250015
94.250015,83.000015,39.0
94.250015,85.250015,44.250004
95.000015,87.000015,58.50001
96.750015,86.250015,64.500015
95.250015,91.000015,72.250015
93.500015,89.500015,67.500015
91.000015,86.000015,49.750008
93.750015,95.250015,61.500015
97.250015,97.250015,83.500015
94.500015,93.500015,86.000015
98.500015,98.250015,86.000015
98.250015,98.000015,73.500015
96.750015,97.000015,57.250015
99.500015,98.250015,56.50001
96.750015,94.750015,51.00001
95.500015,96.250015,40.5
95.250015,96.750015,56.000008
92.500015,92.500015,81.250015
95.500015,94.750015,79.500015
95.750015,93.500015,79.000015
96.250015,97.000015,67.250015
95.250015,96.000015,48.500008
97.250015,97.000015,56.750015
98.500015,98.000015,63.750015
97.500015,97.750015,68.500015
97.250015,94.250015,60.500015
98.000015,89.250015,46.000004
97.750015,90.750015,37.5
94.500015,86.000015,39.500004
97.000015,92.250015,61.500015
96.500015,96.000015,56.000015
95.500015,95.750015,51.00001
91.250015,92.500015,56.250015
93.500015,95.000015,72.000015
97.250015,98.500015,92.250015
97.000015,97.500015,83.000015
92.750015,93.250015,65.750015
87.000015,87.000015,69.000015
92.000015,91.750015,89.000015
95.750015,96.000015,91.250015
98.000015,97.750015,77.250015
97.250015,97.750015,44.250008
97.000015,97.500015,36.75
96.000015,94.750015,41.500008
94.500015,95.500015,56.250015
96.500015,97.750015,74.500015
97.500015,97.250015,78.000015
98.750015,99.750015,80.500015
100.000015,100.000015,82.000015
99.500015,99.500015,81.750015
97.250015,97.000015,88.000015
97.750015,97.500015,95.000015
96.250015,96.500015,46.250004
94.250015,94.000015,29.0
92.750015,92.250015,30.75
90.000015,86.250015,25.75
90.000015,91.000015,19.75
89.250015,84.250015,17.75
86.250015,81.750015,6.25
82.500015,80.750015,11.0
82.500015,69.250015,43.750008
74.250015,61.250015,82.750015
72.750015,63.750015,25.000004
77.500015,78.500015,3.0
81.750015,76.000015,11.0
78.000015,65.250015,33.0
79.750015,67.250015,42.750004
71.250015,70.500015,39.750008
74.500015,73.250015,15.25
79.000015,69.500015,18.75
78.250015,69.750015,13.25
80.250015,73.500015,9.25
80.250015,68.500015,10.75
87.500015,86.000015,14.5
87.750015,87.750015,24.5
86.250015,87.000015,22.25
86.750015,85.250015,12.5
79.750015,75.750015,12.5
85.500015,87.000015,15.75
83.250015,78.500015,25.25
82.250015,77.250015,35.0
77.750015,77.000015,20.5
80.250015,79.750015,26.75
80.500015,78.000015,18.75
84.750015,82.250015,12.75
96.750015,96.750015,12.25
84.750015,83.250015,21.0
77.000015,72.250015,6.25
76.750015,77.000015,16.75
85.000015,88.750015,42.500008
96.250015,98.250015,24.75
98.000015,99.000015,26.5
99.250015,99.250015,61.50001
97.250015,96.000015,77.750015
96.500015,98.500015,93.250015
98.000015,98.750015,46.750008
100.000015,99.500015,12.25
99.250015,99.500015,15.5
98.500015,99.000015,10.0
97.000015,98.250015,7.75
98.500015,96.500015,7.5
99.250015,99.000015,31.000004
98.750015,99.250015,6.5
96.750015,96.250015,9.5
95.500015,95.500015,15.5
97.750015,99.750015,19.25
89.250015,88.000015,14.0
83.500015,76.000015,14.25
75.000015,60.750015,21.75
72.500015,64.750015,28.750004
66.250015,59.75001,7.5
82.500015,79.250015,6.25
65.750015,58.500015,17.25
60.25001,52.000008,29.25
81.500015,78.750015,45.000004
91.000015,92.250015,20.5
68.500015,66.000015,15.25
63.75001,60.750015,8.75
75.500015,71.250015,6.75
77.250015,76.000015,7.75
79.000015,77.750015,6.5
69.500015,68.000015,3.75
79.250015,79.750015,9.0
95.000015,98.250015,16.25
94.750015,96.500015,8.25
86.000015,88.000015,4.0
79.250015,83.500015,12.25
77.500015,82.750015,5.75
83.250015,85.500015,6.75
88.750015,93.250015,5.75
89.750015,89.750015,2.0
71.500015,67.500015,15.25
67.500015,68.000015,30.5
55.750008,52.250008,24.5
56.750008,52.750008,25.5
88.250015,94.250015,31.0
97.750015,100.000015,49.50001
88.000015,89.250015,68.000015
94.250015,95.500015,35.000008
80.000015,82.750015,12.0
69.000015,72.250015,24.0
61.25001,60.000015,36.750004
52.000008,51.250008,40.500004
64.750015,64.500015,45.750004
81.500015,85.750015,59.25001
70.500015,70.750015,66.000015
52.750008,51.250008,66.750015
98.250015,99.500015,55.500008
90.750015,89.250015,38.5
65.500015,57.50001,29.0
49.750008,40.000004,4.5
49.750008,38.000004,10.0
45.000008,33.5,30.75
49.750008,42.500008,20.0
54.750008,50.750008,26.25
87.250015,92.750015,42.250004
86.250015,89.250015,27.5
84.750015,90.000015,18.0
98.500015,100.000015,7.0
100.000015,100.000015,7.0
99.500015,96.250015,4.5
100.000015,100.000015,12.25
99.000015,95.500015,5.25
73.250015,75.500015,27.500004
56.75001,57.00001,68.750015
50.750008,49.500008,34.25
46.500004,44.750004,3.5
37.750004,31.750004,3.25
48.500008,42.750008,8.25
51.000008,46.000004,4.0
39.500008,35.000004,30.0
35.250004,29.75,34.5
35.250004,26.75,25.25
26.5,22.5,24.5
33.000004,25.75,17.75
34.250004,26.75,15.0
31.250004,27.75,16.0
28.0,24.75,9.0
42.000008,35.000004,22.5
85.000015,79.750015,8.5
92.250015,87.000015,13.5
89.500015,84.750015,20.0
89.000015,81.750015,20.0
74.750015,69.250015,15.5
63.25001,60.00001,10.25
52.000008,47.500008,19.5
92.250015,84.500015,20.25
81.250015,75.500015,7.0
58.250008,50.000008,9.5
51.500008,48.000008,13.25
42.750008,39.000008,10.25
47.500008,45.250008,13.0
52.750008,49.500008,7.75
41.000004,38.500004,2.5
30.25,28.0,14.25
46.750008,44.750004,23.75
68.750015,61.500015,18.0
79.750015,70.750015,30.0
72.250015,61.750015,33.0
70.750015,65.750015,47.000008
64.250015,60.500015,26.75
64.750015,60.75001,60.25001
92.500015,90.000015,29.000004
95.750015,93.250015,40.500008
92.750015,80.500015,32.25
69.750015,60.750015,18.25
52.500008,45.750008,18.25
44.000008,39.000004,23.25
40.500008,39.250004,5.75
36.500004,32.750004,1.0
45.750008,39.500004,5.5
88.250015,88.250015,10.0
92.250015,89.250015,45.000008
93.750015,90.250015,65.250015
99.250015,99.250015,72.000015
94.750015,93.250015,73.000015
92.250015,89.250015,53.00001
100.000015,98.500015,81.500015
98.250015,96.250015,78.250015
97.750015,91.000015,69.000015
93.000015,80.750015,56.75001
80.250015,71.500015,38.500004
68.250015,52.500008,32.25
79.250015,65.250015,17.25
97.500015,94.750015,65.250015
84.250015,81.250015,46.250008
70.750015,62.750015,55.50001
79.500015,73.000015,69.500015
92.250015,84.500015,79.250015
93.250015,87.250015,51.00001
90.000015,83.750015,46.00001
82.000015,72.750015,43.250008
82.250015,75.750015,35.750004
89.250015,84.250015,55.500015
81.750015,71.000015,63.500015
91.750015,85.750015,65.750015
93.500015,90.000015,71.250015
95.500015,89.500015,70.500015
89.750015,79.250015,59.75001
80.750015,70.500015,52.750015
92.250015,85.750015,64.250015
98.000015,93.750015,89.500015
97.000015,91.500015,78.500015
93.000015,85.250015,64.000015
99.000015,99.250015,68.250015
98.500015,98.750015,72.000015
96.250015,96.500015,53.50001
96.750015,95.250015,64.750015
95.250015,91.250015,76.500015
95.000015,92.500015,84.250015
96.250015,92.000015,62.250015
99.500015,98.000015,57.75001
100.000015,97.250015,68.750015
96.750015,91.000015,59.000015
93.000015,89.250015,33.5
96.000015,93.000015,38.250004
96.000015,94.250015,58.00001
96.000015,96.250015,59.75001
96.000015,94.500015,69.750015
97.500015,91.000015,63.500015
97.750015,96.750015,54.500015
96.750015,95.250015,44.500008
96.250015,96.750015,53.25001
96.500015,93.750015,46.250004
91.250015,89.750015,42.750004
96.500015,91.500015,49.500008
96.500015,92.500015,65.500015
94.750015,91.250015,72.000015
