train_id,text,C0027497:nausea,C0011991:diarrhea,C0015672:fatigue,C0042963:vomiting,C0003123:loss of appetite,C0018681:headache,C0015967:fever,C0206062:interstitial lung disease,C0023895:liver damage,C0012833:dizziness,C0030193:pain,C0002170:alopecia,C0004096:analgesic asthma syndrome,C0022658:renal impairment,C0020517:hypersensitivity,C0917801:insomnia,C0009806:constipation,C0005956:bone marrow dysfunction,C0000737:abdominal pain,C0010692:hemorrhagic cystitis,C0015230:rash,C0149745:stomatitis
151.0,"It seems <user_name> is not caused by rheumatism or collagen disease, but is based on immunosuppressive treatment by taking methotrexate in the acute phase. I'm trying to distract myself as much as possible, as the pain should increase as I decrease the dosage of the drug.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.0,It has been reported that ulcerative colitis is an immune disorder caused by -Co-2 infection. Treatment is to take azathioprine or not? Studies have reported that maintenance of remission is possible with oral steroids. <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.0,"Day 4 on cisplatin. Nausea and diarrhea have subsided, but I still have a sluggish sense of taste and smell I'm wondering if I should take the pills again tomorrow morning <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.0,"<user_name> That's right! But if I take an antipyretic such as colchicine, the abdominal pain subsides. Thanks to that medicine, the fever has subsided, and I'll hang in there for one more day!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157.0,"<user_name> I also vomited due to the side effects of cisplatin, but I have a good appetite and am doing well! Good luck!",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160.0,"I'm having side effects from cyclosporine, loss of appetite and hunger, is this drug rash...?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
162.0,No''<user_name> I have a headache I have aspirin asthma so I avoid acetaminophen. The only antipyretic that works for me is Kalonal...,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
163.0,"<user_name> In my case, it might be because the first time was only a pain in the arm! The second time -> about 3 days later, there was itching and heat (redness and such) at the inoculation site, and I applied steroids, but it didn't improve at all.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164.0,"<user_name> Greetings. I am on cisplatin and irinotecan to stop hair loss, but I often suffer from side effects (diarrhea) of anticancer treatment. In my case, the nausea continues until it subsides.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165.0,"<user_name> I heard that minocycline is effective in reducing inflammation and sores, but if it's bacterial dermatitis, it has to be the cause of the acne!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166.0,"<user_name> I don't recommend cyclosporine because it has too many kidney failure side effects... I guess it depends on the type of drug, but your doctor told you it's better to keep taking it if you only get...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167.0,"A patient being treated with infliximab was asked to check the effect of adalimumab, the main complaint was that there was no change after 2 days of administration. the joint pain disappeared as when the first dose was given, but the sluggishness and swelling also became worse after about the 4th day.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168.0,Joint pain and weakness all over my body after taking Azathioprine (Imuran) It's been about 6 weeks since my second dose and so far no side effects I haven't had a C shot. #Ulcerative Colitis <url>,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
169.0,"Either amiodarone or alveolar hemorrhage, aren't deaths down in the first month of treatment? <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170.0,"<user_name> I also have interstitial pneumonia, and while in the hospital I had an infusion of amiodarone, and the side effects seem to be hard. Steroids are no longer working for me.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171.0,"<user_name> are you ok? When I was on methotrexate, I had a lot of nausea, upset stomach and loss of appetite! Let's try to get you well enough to eat!",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.0,"<user_name> I'm afraid I also have atrial fibrillation and arrhythmia, so I was on amiodarone up to 200mg a dose, but it was discontinued. It's a heart and kidney stimulating drug, so maybe it didn't help much...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173.0,"<user_name> If you've been prescribed steroids, you're probably fine. Take care of yourself... I have atopic dermatitis too, so bad that when I scratched it, it would bleed lol.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174.0,"Contrast C is done! Dizziness, nausea, and headache hit me about 2.5 hours after the test, but I'm glad it's over. I'm afraid I'll have to wait until 5:15am next time... I knew it was a stroke...",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175.0,"<user_name> I heard colchicine is a side effect that makes you sleepy! I'm glad you're getting the morning off tomorrow, even though I've been having headaches so bad I can't sleep and I can't take the rest of the week off!",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
176.0,Drugs for rheumatoid arthritis are infliximab and adalimumab. Drugs used for Crohn's disease include adalimumab and Tylenol. Allel glutamate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177.0,"Good morning, sunny today. Looks like it will be hot, so maybe a little warmer... #Gout attack Day 131#Achieved 55 days of sobriety#Sobriety 8/14 - Drinking#Febrik Day 103#Colchicine Day 101 \.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.0,"Today is methotrexate day. I just finished taking 2 pills each morning and evening and for the first time in a month I'm medicated... If this doesn't relieve the pain, I'm going to start treatment for rheumatoid arthritis. But I've talked to the doctor and he's allowed me to increase my dose this week.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.0,"It's been a little over a year since I was diagnosed with mesalazine intolerance. I'm on steroids and anticoagulants, so I just hope I don't get a high fever...! #UlcerativeColitis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180.0,"Fever, vomiting, and diarrhea may become severe in patients with mesalazine intolerance.posted on ITITER | e-Health Net, a pharmaceutical information site (Healthcare Professional Support Center) <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181.0,"I went to the hospital today. I think it's a bladder infection, but he's fine now, so I'm going to give him antibiotics and see if he doesn't recover...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.0,"<user_name> Metformin is the basic for type 2 diabetes, though. If that doesn't work, please talk to your doctor and tell your prescription pharmacist!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.0,"Drugs for Ulcerative Colitis and Crohn's Disease, Pitoresin and Azathioprine! Side effects include decreased white blood cell count! #pharmacyxpress<url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.0,"<user_name> Thank you! I see that the cyclosporine has become less effective, and I've been suffering from diarrhea and weakness as side effects, so I'm thinking I'll talk to my doctor about that too. I hope we can both get well!",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188.0,I took 2 methotrexate pills today. #rheumatoid arthritis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189.0,"<user_name> I have had severe tinnitus and nausea at times, which is a hard thing to deal with after the cisplatin treatment for cancer drugs. It seems that some people have the same disease (in my case, the symptoms were from lymphedema)... Take care of yourself.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190.0,"2021/03/28 2nd vaccination, side effects: dizziness and nausea, pain in arm (subsided after taking minocycline). Shoulder feels a little sore and I take a painkiller.",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
191.0,"Mesalazine tablets are a commonly used treatment for ulcerative colitis. It may also be prescribed with Pentasa, an anticancer drug administration that is sometimes used to treat Crohn's disease.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.0,<user_name> Me too. My stomach pain got worse after taking mesalazine and I talked to my doctor and told him that I was fine taking it. I guess I feel like the meds are reducing the inflammation now.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
193.0,"<user_name> He said that the headache could be caused by aspirin asthma (antipyretic painkiller) and that I should get it checked out just in case. In the meantime, he prescribed painkillers!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194.0,"Today was my first outpatient visit since being discharged from the hospital, and my steroid dosage has been reduced from 5mg to 7mg. #Sjogren's syndrome #Methotrexate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195.0,"[Dry arthritis] Infections mainly involving the synovial membrane of joints. (nafamostat mesylate), biologics, molecular targeted drugs, and infliximab.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197.0,"<user_name> You have to be careful about concomitant use with drugs for thrombotic cardiomyopathy. Also, amiodarone may cause pulmonary fibrosis, which is said to be a contraindication.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198.0,"<user_name> In my case, I had a severe allergic rhinitis and the symptoms went away with nasal drops of steroids, but it still took about a week, oh and take care.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199.0,This is the first time I've ever had a drug rash from minocycline. I'm so sleepy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200.0,"<user_name> Amiodarone is an antiarrhythmic drug, but it is contraindicated because of the risk of liver damage. have you read the explanation of why C is banned?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.0,"<user_name> C is cyclophosphamide, an immunosuppressant, so watch out for infections!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.0,"Day 2 after cisplatin administration. No nausea so far. Appetite has returned a bit, but I think I still have a bit of an upset stomach. #AnticancerDrug Side Effects <url>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.0,I just took infliximab yesterday and now the abdominal pain is coming back again and I'm having a hard time. I don't know what I'm going to do now.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.0,I was diagnosed with type 1 diabetes on steroids and infliximab <url>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205.0,"Azathioprine is a target molecule of -C and is harder to express than allopurinol. Cytomegalovirus infection is also a common complication. Renal dysfunction due to febuxostat, an immunosuppressive agent, should also be noted.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.0,"<user_name> Thank you. I've decided to discontinue the colchicine because it has so many side effects and the diarrhea continues, so I'm just going to reduce the steroids and vitamins to once every two days, I hope it stays stable, lol.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207.0,"<user_name> Eh~! Or maybe it's a side effect of azathioprine. I also did steroid pulse therapy for my atopic and allergic diseases, but it makes my blood sugar level go up easily, and my immune system is lowered, making me more prone to infections...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208.0,"<user_name> Thank you, the antibiotic I got from the hospital seems to have helped and my fever is now normal. But I still have some ear pain and I have to take this week off from work, so it's a little tough... I'll do my best tomorrow and the day after!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209.0,"<user_name> I've also heard from r. that I did two courses of cisplatin and the hair loss stopped, and that a side effect of the medication is hair loss.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210.0,"<user_name> I see you did! I've been on mesalazine since May of this year, and the side effects have been pretty hard to take... I have a big appetite, so I was wondering if it would be hard on my stomach. I don't know if this will help you since each hospital has a different policy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211.0,"A week has passed since my second dose of minocycline this year. Side effects were nausea, abdominal pain, fatigue and I slept most of the time #Dermatomyositis <url>.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
212.0,"<user_name> I also started taking colchicine and no longer have a fever, joint pain is painful, but it's easier when the pain goes away!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213.0,<user_name> Thanks for your help! I didn't use colchicine when I suspected gout. I feel like it's harder to work after the pain gets worse. I guess I shouldn't worry too much about it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214.0,"<user_name> I see that you did. I also had bad hay fever this year and took one ibuprofen and one aspirin (Bufferin), and after about the second day the sniffles finally stopped!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215.0,"<user_name> I am up to 2 pills of colchicine. I'm not sick to my stomach, although the side effects of diarrhea are severe and painful!",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216.0,A case report of a patient with rheumatoid arthritis treated with adalimumab (infliximab) and Remicade. There was no difference in clinical remission. Effects on C-19-associated neuritis and inflammatory disease with nonketotic disease remain to be determined 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217.0,"<user_name> I had headaches too, but aspirin painkillers helped. The pain was much better. take care of yourself!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218.0,"#Corona Vaccine Adverse Reaction It's been about 8 hours since I got my second Pfizer shot and I have almost no pain and swelling in my arm. Headache is slight but a little sluggish. I'm on cyclosporine medication, so I'm hoping I don't get a fever.",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
219.0,"Problem》 43-year-old male, admitted 2 weeks ago for radical right knee arthralgia and chondromalacia. He had previously been treated with tacrolimus and adalimumab. He has had C-19 on three separate occasions, almost all of them with C-19. Which of the following is the appropriate treatment? \cH}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.0,"<user_name> Thanks for your help. I heard that cisplatin (anti-cancer drug) can cause nausea and loss of appetite, so if the vomiting is severe, you might want to see a doctor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222.0,"Crohn's Disease] Prevalent Age: Young Adults - There have been 2,000 reports of remission rates exceeding 80% in patients with ulcerative colitis treated with infliximab alone in combination with intravenous immunoglobulin and adalimumab.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.0,"Cyclophosphamide, daunorubicin] myelosuppression, strong neutropenia, vinca alkaloids] microtubule damage, neurotoxicity, paclitaxel] neurotoxicity, anthracycline] cardiac dysfunction'' [Churg-trauss syndrome] also called allergic granulomatous vasculitis. Formation of granulation with eosinophil infiltration in the vessel wall. Preceding bronchial asthma. Blood tests are positive for -C, positive, erythrocyte sedimentation rate is elevated.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.0,"<user_name> Good evening, I was also recently diagnosed with ulcerative colitis and am now prescribed mesalazine and biosurgery. But the steroids don't seem to be working for me, so I'm being monitored every two weeks.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227.0,"<user_name> I'm allergic to contrast too, take care!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
229.0,"Egner's granulomatosis: C-C positive (immunoglobulin light chain), often with proteinemia. It is not a hereditary disease, but painful scleroderma and systemic scleroderma may occur. Treatment consists of steroids, rituximab, and cyclophosphamide,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.0,"<user_name> I have ulcerative colitis and am on steroids and mesalazine. Thanks to your help, I've been able to stay out of hospital.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.0,<user_name> Oh yeah! I'm better than when I was on steroids - just my face is swollen and my head hurts at night so I'm going to bed early lol.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232.0,"I had a headache today for the first time in a long time, took an aspirin, and it still hurts a little.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233.0,"<user_name> Thank you. I'm afraid of low blood sugar, but I'm doing fine normally because my stomach is stable with the meds (3 months off metformin).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234.0,"<user_name> I've had eczema-like rash for a few years now, and it's getting better within a day after I put steroids on it, but I wonder if I should go to the hospital? I hope it gets better soon.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236.0,"Cisplatin side effect renal dysfunction -> nausea and vomiting. r complained that IV drip was hard to work, but can we deal with it with medicine...?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237.0,"<user_name> Good evening. I had a bad side effect of cisplatin too, nausea, but it went away when I finished it! Let's hang in there with each other.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.0,"<user_name> I'm fine, the antibiotics worked great but I didn't want to take them because they made my stomach hurt, but I felt kind of sick when I took the pills and then I felt like I had to take them down. I'm going to try to get some sleep and get better.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
239.0,"Risk factors for / atypical pneumonia mild disease: steroids (methotrexate, cyclophosphamide, doxorubicin, vincristine, prednisolone), low dose (s&lt;1 g/kg), serious side effects",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
