train_id,text,C0027497:悪心,C0011991:下痢,C0015672:倦怠感,C0042963:嘔吐,C0003123:食欲不振,C0018681:頭痛,C0015967:発熱,C0206062:間質性肺疾患,C0023895:肝障害,C0012833:浮動性めまい,C0030193:疼痛,C0002170:脱毛症,C0004096:鎮痛剤喘息症候群,C0022658:腎障害,C0020517:過敏症,C0917801:不眠症,C0009806:便秘,C0005956:骨髄機能不全,C0000737:腹痛,C0010692:出血性膀胱炎,C0015230:発疹,C0149745:口内炎
144.0,<user_name> こんばんわミノサイクリンが効きますように!!!私も今、副作用でめまいと吐き気ありです,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
146.0,<user_name> おはようございます 私も、造影剤アレルギーがあるので心配ですね。検査は一回目でしたが大した事なく終了しました,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148.0,<user_name> 私は潰瘍性大腸炎の薬でメサラジンを飲んでいます。ただ、服用して1週間もしないうちに下痢が止まりました。今はプレドニン5mgとプログラフ(ペンタサ500mg)のみです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.0,ミノサイクリンは、皮膚感染症にも処方されている <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.0,<user_name> ありがとうございます!アミオダロンの副作用は肺線維症()、肝障害です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.0,<user_name> はリウマチや膠原病が原因ではなく、急性期にメトトレキサート服用して免疫抑制する治療が基本になるみたいですね。薬の量を減らせば痛みも増すはずなので少しでも気を紛らわせようと思ってます,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.0,潰瘍性大腸炎が-Co-2感染によって引き起こされる免疫疾患であるとの報告がある。治療は、アザチオプリンを服用するかどうか?試験によるとステロイドの内服で寛解維持が可能であることが報告されている。<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.0,シスプラチン投与4日目。吐き気と下痢はおさまったけど、まだ味覚嗅覚に鈍いまた明日の朝薬飲むかどうか悩むなぁ〜 <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.0,<user_name> その通りです!ただ、コルヒチンなどの解熱剤を飲めば腹痛はおさまるんですよ。その薬のおかげで発熱も収まりましたあと1日頑張ります!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157.0,<user_name> 私もシスプラチンの副作用で嘔吐しましたでも食欲もあり元気に過ごしていますよー!頑張りましょうね,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160.0,シクロスポリンの副作用で食欲不振と空腹感に襲われてるんだけど、これは薬疹か...?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
162.0,ノ''<user_name> 頭痛いです私は、アスピリン喘息持ちなので、アセトアミノフェンは避けてます。解熱剤もカロナールしか効きませんし...,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
163.0,<user_name> 私の場合、1回目は腕の痛みのみだったからかも!2回目→3日目くらいに接種箇所のかゆみと熱感(発赤とか)ありでステロイド剤を塗布したけど全然改善されなかった,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164.0,<user_name> はじめまして。私はシスプラチンとイリノテカンで脱毛が止まらなくなりましたが、抗癌剤治療の副作用(下痢)によく悩まれています。私の場合は吐き気は治まるまで継続です。,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165.0,<user_name> ミノサイクリンは炎症やみを抑制する効果があるらしいですが、もし細菌性皮膚炎だとニキビの原因にはならんといかんのですよねー。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166.0,<user_name> シクロスポリンは腎不全の副作用が多すぎるからお勧めしないんだよねー。薬の種類にもよると思うけど、みが出たら飲み続ける方が良いと医師に言われてたな...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167.0,インフリキシマブで治療中の患者に、アダリムマブの効果を確認して欲しいとお願いしたところ、投与開始して2日経っても変化が見られないという主訴。1回目を打ったときのように関節痛は消えたものの、4日目くらいからだるさ・腫れもひどくな,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168.0,アザチオプリン(イムラン)服用後、全身の関節痛と脱力感。2回目接種から約6週間経つけど今のところ副作用なし。Cは打っていません。#潰瘍性大腸炎 <url>,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
169.0,アミオダロンと肺胞出血どちらにしろ治療開始1ヶ月で死亡は減ってるのでは? <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170.0,<user_name> 私も間質性肺炎で、入院中にアミオダロンの点滴しました副作用がキツイみたいです。ステロイドは効かなくなってきました,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171.0,<user_name> 大丈夫ですか?私もメトトレキサートを飲んでた時は、吐き気や胃のムカつきと食欲不振で大変でした食事が摂れるくらい元気になるように頑張りましょう,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.0,<user_name> 私も心房細動で不整脈あるので怖いですねアミオダロンは1回200mgまで飲んでましたが、中止になりました。心臓と腎臓を刺激する薬だからあまり効果なかったのかもです...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173.0,<user_name> ステロイド剤を処方してもらってるなら多分大丈夫だと思います。お大事になさってください...私もアトピー性皮膚炎なので、酷くて掻きむしったら血が出るぐらいでした(笑),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174.0,造影C終わった!検査後2時間半くらいで目眩、吐き気、頭痛が襲って来たけど無事に終わってよかった。次は夜中の5時15分まで待たされるのも怖いよー やっぱり脳梗塞だったのか...,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175.0,<user_name> コルヒチンって副作用で眠気が来るらしいですよ!私も頭痛が酷くて寝れなくて今週は休めないのに、明日朝から休みを頂けることになって良かったなと思います,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
176.0,"【病態・薬物治療】関節リウマチの治療薬は,インフリキシマブ。クローン病に用いる薬剤としてアダリムマブ、タイレノールなどがある。,アレ膠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177.0,おはようございます今日は晴れ。暑くなるようですので、少し暖かいかな...#痛風発作 131日目#禁酒 55日間達成#節酒 8/14〜飲酒#フェブリク 103日目#コルヒチン 101日目\,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.0,今日はメトトレキサートの日。朝晩2錠ずつを飲み終えて1ヶ月ぶりに薬漬け...これで痛みが引かなかったら関節リウマチの治療を始めようと思う。でも、先生と相談して今週から服用量を増やせる事になりました,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.0,メサラジン不耐症の診断が降りて1年ちょっと。ステロイドと抗凝固剤使ってるから高熱が出ないことを祈るばかり...!#潰瘍性大腸炎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180.0,メサラジン不耐症の患者さんで発熱、嘔吐、下痢がひどくなることがある。itterに投稿しました | 医薬品情報サイト「e-ヘルスネット」(医療従事者支援センター)<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181.0,今日病院行ってきた。膀胱炎だと思うけど、今は元気なので抗生剤飲ませて経過観察治らないのかなー,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.0,<user_name> 2型糖尿病にはメトホルミンが基本ですけど。もしそれでダメなら主治医に相談して、処方箋の薬剤師さんに伝えてくださいませ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.0,"潰瘍性大腸炎・クローン病の治療薬,ピトレシン、アザチオプリン!副作用で白血球が減少する等の副作用があります!! #くすりエクスプレス<url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.0,<user_name> ありがとうございます!シクロスポリンが効きにくくなっちゃったんですね副作用で下痢と脱力感に悩まされたので、その辺りも主治医に相談してみようかなーと考えています。お互い元気になりたいですよねぇ〜,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188.0,今日は、メトトレキサート2錠飲みました。#関節リウマチ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189.0,<user_name> 私は、抗がん剤のシスプラチン治療の後遺症で耳鳴りが酷かったり、吐き気がしんどい時がありました。同じ病気の方もいるみたいです(私の場合はリンパ浮腫からの症状だったようです)ね...お大事にしてください,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190.0,2021/03/28 2回目ワクチン接種・副作用:めまいと吐き気あり、腕の痛み(ミノサイクリン飲んだらおさまった)。肩が少し痛いような気がして鎮痛剤を飲んでみる。,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
191.0,メサラジン錠剤は潰瘍性大腸炎の治療薬として汎用されています。また、クローン病治療に使用されることもあるペンタサという抗がん剤投与薬も一緒に処方されることがあります。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.0,<user_name> 私もです。メサラジンを服用してから胃の痛みが酷くなって、医師に相談したら「これ飲んでても大丈夫だったんですね」とお伝えしました。今は薬で炎症を抑えてる感じかなあ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
193.0,<user_name> 頭痛はアスピリン喘息(解熱鎮痛剤)が原因の可能性があるから念のため検査して下さいね、とのこと。とりあえず痛み止めを処方されました!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194.0,今日、退院後初めての外来でしたステロイドが5mg→7mgに減量になりました。1年かけて少しずつ減らしてきましたが、今のところ目立った副作用もなく過ごせてるので今後は飲み続ける必要は無いとの事です。 #シェーグレン症候群 #メトトレキサート,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195.0,【乾性関節炎】関節滑膜の病変が主体の感染症。(メシル酸ナファモスタット)や生物学的製剤、分子標的薬、インフリキシマブなどを用いる。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197.0,<user_name> 血栓性心筋症の薬と併用は注意が必要ですね。あと、アミオダロンで肺線維症をおこす可能性もあり、禁忌だと言われてますもんね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198.0,<user_name> 私の場合、アレルギー性鼻炎が酷くてステロイド剤の点鼻薬で症状は治りましたが、それでも1週間程度かかったなあーとお大事にね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199.0,ミノサイクリンで薬疹出たの初めてやった。めっちゃ眠い,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200.0,<user_name> アミオダロンは抗不整脈薬ですが、肝障害のおそれがあるので禁忌とされてますよ。Cが使用禁止になる理由の説明を読んだことありますか?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.0,<user_name> Cはシクロフォスファミドで免疫抑制剤ですので、感染症に気をつけてくださいね,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.0,シスプラチン投与から2日目。吐き気は今のところなし。食欲も少し戻りましたが、胃のムカつきがちょっと残ってる気がしますね。#抗がん剤副作用 <url>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.0,昨日インフリキシマブ飲んだばかりなのにまた腹痛が再発してきてつらたん。もうどうしようかな明日には落ち着いてくれよー!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.0,ステロイドとインフリキシマブで1型糖尿病と診断されました <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205.0,アザチオプリンは-Cの標的分子であり、アロプリノールよりも発現しづらい。サイトメガロウイルス感染症も合併しやすい。免疫抑制剤であるフェブキソスタットによる腎機能障害にも注意する必要がある。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.0,<user_name> ありがとうございます。コルヒチンは副作用がとても多くて下痢も続いてるので中止してみることにしましたステロイドとビタミン剤を2日に1回ずつに減らすだけなので、このまま安定してくれるといいんですけどね(笑),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207.0,<user_name> え〜!?それかアザチオプリンの副作用なんじゃないですかね。私はアトピーやアレルギー性疾患で、ステロイドパルス療法もやりましたが、血糖値が上がりやすかったり、免疫力が低下して感染症かかりやすくなるんですよね...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208.0,<user_name> ありがとうございます病院でもらった抗生剤が効いたみたいで熱も平熱になりました。ただ耳の痛みは少し残っていて今週から仕事休まなきゃなのでちょっとキツイですね...明日、明後日頑張ります!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209.0,<user_name> 私もr.から聞いた事がありますが、私はシスプラチンを2クールやって脱毛は止まったそうですお薬の副作用に抜け毛があるんだって,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210.0,<user_name> そうだったんですね!私も今年5月からメサラジンを飲んでます副作用がかなりキツくて...食欲旺盛なので、お腹に負担かかるんじゃないかなーと思っちゃいました。病院によって方針違うので参考になるかわかりません,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211.0,今年2回目のミノサイクリン投与から1週間経過。副作用は吐き気と腹痛、倦怠感でほぼ寝てました#皮膚筋炎 <url>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
212.0,<user_name> 私もコルヒチンを飲み始めて、熱が出なくなりました関節痛は辛いですが、痛みが引くと楽ですよね,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213.0,<user_name> お疲れ様でした!私は、痛風疑いの時はコルヒチンは使ってません。痛みが酷くなってからでは効きづらくなった感じです。あまり気にしないほうが良さそうですね,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214.0,<user_name> そうだったのですね。私も今年は花粉症がひどくなり、イブプロフェンとアスピリン(バファリン)を1錠飲みました。2日目くらいでやっと鼻水が止まりました,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215.0,<user_name> 私はコルヒチンを2錠まで飲んでいます。副作用の下痢も酷くて辛いですが、お腹は下してないです,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216.0,関節リウマチで、アダリムマブ(インフリキシマブ)とレミケードを併用した患者の1例報告。臨床的寛解に差はなかった。非ケトーシスを伴うC-19関連神経炎および炎症性疾患への効果は確定しないまま2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217.0,<user_name> 私も頭痛持ちでしたが、アスピリン系の鎮痛剤が効きました。痛みはだいぶマシになりました お大事にしてください!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218.0,#コロナワクチン副反応 ファイザー2回目接種して8時間くらい経つけど、腕の痛みと腫れはほぼ無し。頭痛は若干だけど少しだるい程度。シクロスポリン投薬中だから熱が出ないと良いのだけど,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
219.0,《問題》43歳男性。2週間前に根治的右膝関節痛および軟骨粗症のため入院。これまでタクロリムスとアダリムマブの併用療法を受けていた。これまでに3回にわたり、ほぼ全例でC-19に罹患した。適切な治療はどれか。\,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
