train_id,text,C0027497:nausées,C0011991:diarrhée,C0015672:fatigue,C0042963:vomissements,C0003123:anorexie,C0018681:maux de tête,C0015967:fièvre,C0206062:maladie pulmonaire interstitielle,C0023895:problèmes de foie,C0012833:vertiges flottants,C0030193:douleur,C0002170:alopécie,C0004096:syndrome d'asthme analgésique,C0022658:insuffisance rénale,C0020517:hypersensibilité,C0917801:insomnie,C0009806:constipation,C0005956:dysfonctionnement de la moelle osseuse,C0000737:douleur abdominale,C0010692:cystite hémorragique,C0015230:exanthème,C0149745:stomatite
123.0,"Mon fils a commencé à avoir de la fièvre hier soir et elle a atteint 37 degrés Celsius à 3 heures du matin. J'ai pris des antibiotiques, mais ils n'ont servi à rien... C'était la galère pour l'emmener à l'hôpital !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.0,"Anti-inflammatoires, effets secondaires de la minocycline tels que vertiges et nausées <url>.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125.0,"<user_name> Merci. J'avais l'impression que le méthotrexate était un médicament qui m'aiderait pour mes douleurs articulaires, mais je ne veux pas le prendre étant donné le risque d'effets secondaires....",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126.0,"<user_name> Excusez-moi de l'extérieur. J'ai commencé à prendre de la mésalazine en octobre dernier, alors je me suis contenté de la prednisone cette année ! J'ai continué à en prendre pendant environ un mois, puis j'ai eu un ulcère à l'estomac et deux semaines plus tard, ça a encore empiré et ça s'est enflammé (rires).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127.0,<user_name> Je suis asthmatique à l'aspirine et ne peux pas prendre d'antalgiques antipyrétiques comme le loxoprofène ou l'ibuprofène. Je prends aussi du Kalonal (Bufferin) pour les maux de tête. Aussi de l'acétaminophène.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
128.0,-pple atch (amiodarone) est efficace pour réduire la tachycardie ventriculaire dans la fibrillation auriculaire et peut être utilisé dans le traitement médicamenteux. <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.0,"<user_name> Vous allez bien ? Les stéroïdes peuvent aider à réduire l'inflammation et les allergies, mais ils ne sont pas une solution fondamentale... Mon garçon avait une mauvaise plaie buccale et quand il est allé chez le dentiste, on lui a prescrit une pommade ! Si ça ne disparaît pas, allez voir un dermatologue !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.0,"Maladie de Crohn] Âge prévalent : jeunes gens, positifs pour les anticorps anti-alpha. Présence de manifestations cutanées, d'atteintes hépatiques et de diarrhées. Les critères de diagnostic diffèrent chez les adultes ; des valeurs C très basses ont été observées en cytologie après un traitement par infliximab.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132.0,"Alopécie totale causée par les effets secondaires de l'azathioprine → traitement pulsé par stéroïdes, prednisone 5 mg x 2 jours pendant 3 jours en perfusion intraveineuse <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.0,"<user_name> Qu'est-ce qu'un test de contraste C ? J'ai subi une angiographie tubaire et je me suis réveillée deux heures plus tard avec des vertiges et des nausées. J'étais soulagée qu'il n'y ait pas de douleur, mais... Je pensais que ce serait plus facile pour mon corps si c'était fait rapidement ! Je vous remercie.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
134.0,"Deuxième série de vaccinations terminée. Je ne peux pas prendre d'antipyrétiques parce que je suis asthmatique à l'aspirine, mais mon médecin a dit que je pourrais peut-être prendre du Loxonin ou du Bufferin si j'ai eu une éruption médicamenteuse avec ces produits, alors j'ai préparé du Kalonalol.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
136.0,"Depuis que j'ai commencé à prendre de la metformine, je souffre d'une perte d'appétit et de diarrhée. Puis-je en parler à mon médecin spécialiste du diabète ? #Le diabète.",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139.0,"Deuxième jour de traitement à l'infliximab, la douleur s'est beaucoup calmée, mais j'ai l'impression de réagir à une légère irritation et je suis trop fatiguée pour bouger. J'ai aussi un peu faim, alors je pense que je vais m'arrêter. #UlcerativeColitis.",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140.0,<user_name> Bonsoir. La nôtre a également été hospitalisée pendant deux semaines en juin dernier pour une insuffisance rénale. On lui a administré des fluides par voie intraveineuse et des antibiotiques. J'espère qu'elle ira mieux bientôt !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141.0,<user_name> Désolé pour la réponse tardive. Veuillez m'excuser d'être en dehors du suivi. Je souffre également d'une colite ulcéreuse et je prends de l'azathioprine et du tacrolimus. J'ai l'impression que les médicaments ne sont plus efficaces.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142.0,"<user_name> Dans mon cas, j'avais beaucoup de douleur, alors j'utilise la colchicine en combinaison avec elle. Je ne sais pas si ça aide.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143.0,"Bonjour, hier j'ai eu un coup de froid. #Crise de goutte Jour 139 #Accompli 55 jours de sobriété #Sobriété 8/14 - boire #Febrik Jour 103 #Colchicine Jour 101 #Selecox Jour 28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144.0,"<user_name> Bonsoir, que la minocycline fonctionne ! J'ai aussi des effets secondaires en ce moment, des vertiges et des nausées.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
146.0,"<user_name> Bonjour Je suis également inquiète car je suis allergique aux produits de contraste. C'était mon premier test, et il s'est déroulé sans trop de problèmes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148.0,"<user_name> Je prends de la mésalazine pour une colite ulcéreuse. Cependant, la diarrhée a cessé dans la semaine qui a suivi la prise de ce médicament. Maintenant, je ne prends que 5 mg de prednisone et du Prograf (Pentasa 500 mg).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.0,La minocycline est également prescrite pour les infections cutanées <url>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.0,<user_name> Merci ! Les effets secondaires de l'amiodarone sont la fibrose pulmonaire () et les lésions hépatiques.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.0,"<user_name> La maladie ne semble pas être causée par un rhumatisme ou une maladie du collagène et le traitement semble être basé sur l'immunosuppression avec le méthotrexate pris dans la phase aiguë. J'essaie de me distraire le plus possible, car la douleur devrait augmenter au fur et à mesure que je réduis le dosage du médicament.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.0,Il a été rapporté que la colite ulcéreuse est un trouble immunitaire causé par l'infection par le -Co-2. Le traitement se fait avec ou sans azathioprine. Des essais ont rapporté que des stéroïdes oraux peuvent être utilisés pour maintenir la rémission. <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.0,"4ème jour sous cisplatine. Les nausées et la diarrhée ont disparu, mais j'ai toujours un sens du goût et de l'odorat émoussé. Je ne sais pas si je vais reprendre les pilules demain matin <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.0,"<user_name> C'est vrai ! Mais si je prends des médicaments antipyrétiques comme la colchicine, les douleurs abdominales s'atténuent. Grâce à ces médicaments, la fièvre est tombée, et je vais essayer un jour de plus !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157.0,"<user_name> J'ai également eu un effet secondaire du cisplatine et j'ai vomi, mais j'ai un bon appétit et je me porte bien ! Continuez à faire du bon travail !",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160.0,"J'ai des effets secondaires dus à la cyclosporine, je souffre d'anorexie et de fringales, s'agit-il d'une éruption médicamenteuse... ?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
162.0,"Non''<user_name> J'ai mal à la tête, je suis asthmatique à l'aspirine, donc j'évite l'acétaminophène. Le seul antipyrétique qui fonctionne pour moi est le Kalonal...",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
163.0,"<user_name> Dans mon cas, c'est peut-être parce que la première fois n'était qu'une douleur dans le bras ! 2ème fois -> vers le 3ème jour, il y avait des démangeaisons et de la chaleur (rougeur et autres) au niveau du site de vaccination et j'ai appliqué des stéroïdes, mais il n'y avait aucune amélioration.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164.0,"<user_name> Comment faites-vous ? Je suis sous cisplatine et irinotécan pour stopper la chute des cheveux, mais je souffre souvent des effets secondaires (diarrhées) du traitement anticancéreux. Dans mon cas, les nausées continuent jusqu'à ce qu'elles disparaissent.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165.0,"<user_name> On dit que la minocycline inhibe l'inflammation et les cicatrices, mais si c'est une dermatite bactérienne, elle doit être la cause de l'acné !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166.0,"<user_name> Je ne recommande pas la cyclosporine car elle a trop d'effets secondaires d'insuffisance rénale.... Je pense que ça dépend du type de médicament, mais ton médecin t'a dit qu'il valait mieux continuer à le prendre si tu n'as...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167.0,"On a demandé à un patient traité à l'infliximab de vérifier l'effet de l'adalimumab, la principale plainte étant qu'il n'y avait aucun changement deux jours après le début du traitement ; les douleurs articulaires ont disparu comme après la première dose, mais la léthargie et le gonflement se sont également aggravés à partir du quatrième jour environ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168.0,"Douleurs articulaires généralisées et faiblesse après avoir pris de l'azathioprine (Imuran), environ 6 semaines depuis la 2e dose, pas d'effets secondaires jusqu'à présent, pas de C. #Colite ulcéreuse <url>",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
169.0,"De toute façon, amiodarone ou hémorragie alvéolaire, les décès ne sont-ils pas en baisse dans le premier mois de traitement ? <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170.0,"<user_name> J'ai aussi une pneumonie interstitielle, j'ai eu une perfusion d'amiodarone pendant mon hospitalisation, les effets secondaires semblent être durs. Les stéroïdes ne fonctionnent plus.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171.0,"<user_name> Vous allez bien ? Lorsque j'étais sous méthotrexate, j'ai eu beaucoup de nausées, de maux d'estomac et de perte d'appétit ! Essayez de vous rétablir suffisamment pour manger.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.0,"<user_name> J'ai peur car j'ai aussi une fibrillation auriculaire et j'ai un rythme cardiaque irrégulier Je prenais de l'amiodarone jusqu'à 200mg par dose, mais ça a été arrêté. C'est un médicament qui stimule le cœur et les reins, donc peut-être que ça n'a pas beaucoup aidé....",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173.0,"<user_name> Si on vous a prescrit des stéroïdes, vous allez probablement bien. Prends soin de toi... J'ai aussi une dermatite atopique, si grave que lorsque je me grattais, ça saignait lol.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174.0,"Contraste C terminé ! Des vertiges, des nausées et des maux de tête m'ont frappée environ deux heures et demie après l'examen, mais je suis contente que ce soit fini. Je crains de devoir attendre jusqu'à 5h15 la prochaine fois - je savais que c'était un accident vasculaire cérébral...",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175.0,"<user_name> J'ai entendu dire que la colchicine avait pour effet secondaire de rendre somnolent ! J'ai aussi eu très mal à la tête et je n'ai pas pu dormir. Je suis contente que tu aies congé demain matin, même si je ne peux pas prendre le reste de la semaine !",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
176.0,Les médicaments utilisés pour la polyarthrite rhumatoïde sont l'infliximab. Les médicaments utilisés pour la maladie de Crohn sont l'adalimumab et le Tylenol. Allel gliose.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177.0,"Bonjour, ensoleillé aujourd'hui. Il va faire chaud, alors peut-être un peu plus chaud... #Goutte attaque jour 131 #Accompli 55 jours de sobriété #Sobriété 8/14 - boire #Febrik jour 103 #Colchicine jour 101 Ј",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.0,"Aujourd'hui, c'est le jour du méthotrexate. J'ai fini de prendre deux comprimés matin et soir et pour la première fois depuis un mois, je suis sous traitement... Si cela ne soulage pas la douleur, je commencerai un traitement pour la polyarthrite rhumatoïde. Mais j'ai parlé au médecin et il a accepté d'augmenter ma dose cette semaine.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.0,Cela fait un peu plus d'un an qu'on m'a diagnostiqué une intolérance à la mésalazine. Je suis sous stéroïdes et anticoagulants et j'espère juste ne pas avoir une forte fièvre... ! !! #UlcerativeColitis.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180.0,"La fièvre, les vomissements et la diarrhée peuvent être graves chez les patients présentant une intolérance à la mésalazine.Posté sur itter | e-Health Net, un site d'information sur les médicaments (Healthcare Professionals Support Centre)<url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181.0,"Je suis allée à l'hôpital aujourd'hui. Je pense qu'il s'agit d'une infection de la vessie, mais elle va bien maintenant, alors je vais lui donner des antibiotiques et voir si cela ne disparaît pas.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.0,"<user_name> Le traitement de base du diabète de type 2 est la metformine. Si cela ne fonctionne pas, parlez-en à votre médecin et à votre pharmacien !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.0,"Médicaments pour le traitement de la colite ulcéreuse et de la maladie de Crohn, pitrecine et azathioprine ! Les effets secondaires comprennent une diminution des globules blancs ! #Drug Express<url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.0,"<user_name> Merci ! La ciclosporine est devenue moins efficace, n'est-ce pas ? J'ai des diarrhées et des faiblesses comme effets secondaires, alors je vais en parler à mon médecin. J'espère que nous pourrons tous les deux nous rétablir !",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188.0,J'ai pris 2 comprimés de méthotrexate aujourd'hui. #Polyarthrite rhumatoïde.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189.0,"<user_name> J'avais des acouphènes sévères et des nausées à certains moments, ce qui était une dure séquelle du traitement au cisplatine, un médicament anticancéreux. Il semble que certaines personnes aient la même maladie (dans mon cas, il s'agissait d'un lymphoedème)... Prenez soin de vous.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190.0,"28/03/2021 2ème vaccination, effets secondaires : vertiges et nausées, douleur dans le bras (qui a disparu après la prise de minocycline). L'épaule était un peu douloureuse et j'ai pris des antalgiques.",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
191.0,"Les comprimés de mésalazine sont un traitement couramment utilisé pour la colite ulcéreuse. Ils peuvent également être prescrits en même temps que le Pentasa, un médicament anticancéreux qui est parfois utilisé pour traiter la maladie de Crohn.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.0,"<user_name> Moi aussi. Après avoir pris de la mésalazine, mes douleurs à l'estomac ont empiré et j'ai consulté mon médecin qui m'a dit que je pouvais la prendre. Je suppose que j'ai l'impression de prendre des médicaments maintenant pour réduire l'inflammation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
193.0,"<user_name> Il a dit que le mal de tête pouvait être causé par l'asthme à l'aspirine (antalgique antipyrétique) et que je devais me faire examiner au cas où. En attendant, il m'a prescrit des analgésiques !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194.0,"Aujourd'hui, c'était ma première visite en consultation externe depuis ma sortie de l'hôpital et ma dose de stéroïdes est passée de 5 mg à 7 mg. Je l'ai réduite progressivement au cours de l'année écoulée et jusqu'à présent, je n'ai pas eu d'effets secondaires notables, donc ils disent que je n'ai pas besoin de continuer à les prendre. #Le syndrome de Sjögren Le méthotrexate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195.0,"[Infections touchant principalement les articulations synoviales. (mésylate de nafamostat), les produits biologiques, les médicaments à ciblage moléculaire et l'infliximab.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197.0,"<user_name>Il faut être prudent quand on prend des médicaments contre la cardiomyopathie thrombotique. De même, l'amiodarone peut provoquer une fibrose pulmonaire et serait contre-indiquée.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198.0,"<user_name> Dans mon cas, j'avais une rhinite allergique sévère et les symptômes ont disparu avec des gouttes nasales stéroïdiennes, mais cela a quand même pris environ une semaine, oh et prenez soin de vous.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199.0,Je n'ai jamais eu d'éruption cutanée due à la minocycline auparavant. J'ai tellement sommeil.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200.0,"<user_name> L'amiodarone est un médicament anti-arythmique, mais il est contre-indiqué en raison du risque d'atteinte hépatique Avez-vous lu l'explication de la raison pour laquelle C est interdit ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.0,"<user_name> C est le cyclophosphamide, un immunosuppresseur, donc attention aux infections.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.0,"Deuxième jour après l'administration de cisplatine. Pas de nausées jusqu'à présent. L'appétit est un peu revenu, mais je pense que j'ai encore un peu mal au ventre. #Effets secondaires des médicaments anticancéreux <url>.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.0,"Je viens de prendre de l'infliximab hier et maintenant les douleurs abdominales reviennent et c'est dur. Je ne sais pas ce que je vais faire maintenant, juste me calmer demain !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.0,Diabète de type 1 diagnostiqué avec des stéroïdes et de l'infliximab <url>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205.0,"L'azathioprine est une molécule cible de -C, qui est plus difficile à exprimer que l'allopurinol. L'infection à cytomégalovirus est également une complication fréquente. Il faut également noter un dysfonctionnement rénal dû au febuxostat, un agent immunosuppresseur.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.0,"<user_name> Merci. J'ai décidé d'arrêter la colchicine car elle a tellement d'effets secondaires et la diarrhée continue, donc je vais juste réduire les stéroïdes et les vitamines à une fois tous les deux jours, donc j'espère que ça restera stable, lol.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207.0,"<user_name> Quoi ! Ou peut-être que c'est un effet secondaire de l'azathioprine. J'ai des maladies atopiques et allergiques, et j'ai également suivi un traitement par impulsions de stéroïdes, mais mon taux de sucre dans le sang a tendance à augmenter, mon immunité est diminuée et je suis plus sujette aux infections...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
